date,tsx,cac,dax,nik,ftse,sp
27-Oct-1993,0.00245691578061269,-0.00835912554130136,-0.00760645336949572,-0.00928185676883864,-0.00348123650518772,0.000667448970316897
28-Oct-1993,0.00896526650951479,0.00182315456151549,-0.00225401898645838,-0.0183127351661749,0.00275434299467925,0.00669286236037703
29-Oct-1993,0.00478171144417949,-0.00639563623640527,0.0148511554862347,0.0114339462193715,0.00252605123269944,0.000213775707343267
01-Nov-1993,-0.00176397999524092,-0.00282249461675743,-0.0033405177393222,-0.0135409953325514,-0.00208353139110606,0.00271098327049923
02-Nov-1993,0.000541284740750214,-0.00283048364693261,0.0161150275278441,-0.00293670836266813,-9.48091965629061e-05,-0.00140794016047519
03-Nov-1993,-0.00131842279250982,0.000691100951278223,-0.00535886449900502,-0.0111814170012607,-0.000569044021425213,-0.0116377754763706
04-Nov-1993,-0.00754363612796993,-0.0163450890005183,-0.0105137211530915,-0.0113078561889157,-0.00421466882822941,-0.0120152231443758
05-Nov-1993,-0.00256690733709952,-0.0260863736864518,-0.0245399043827357,-0.0191801297950818,-0.0203388142070065,0.0045362431395235
08-Nov-1993,0.00342108097608751,0.00182437997694684,-0.000894765680812704,0.00188096253227066,-0.00259605545593189,0.00139163735521208
09-Nov-1993,0.00824313511790109,0.0133884840488934,0.00595003738740818,-0.0271573926330344,0.00596088327153232,0.0002607165374231
10-Nov-1993,0.00427190584872683,-0.0121900466676133,0.000494242089831509,-0.000220701832720493,0.000807167692544297,0.00733729821685181
11-Nov-1993,0.00506968973969713,0.00229698143774204,-0.000247090510510972,0.0020396357777912,0.000387209194602889,-0.00233170795223803
12-Nov-1993,0.00267631851993677,0.00229171740309653,-0.00411064640436543,0.0182800495777862,-0.000193585855932099,0.00592654989438657
15-Nov-1993,-0.00489260563132454,0.00996496810085645,0.016781476962004,-0.0229165871106183,-0.0018732645488253,-0.00353014982270494
16-Nov-1993,-0.00573845980908239,-0.000944777811312747,0.0109688539090556,0.00941610987845465,0.00135685231128946,0.00642674352509331
17-Nov-1993,-0.00487421052836901,0.0150569227465125,0.00327695344084944,-0.00753682566407754,0.00723766730023101,-0.00414363751052438
18-Nov-1993,-0.000424969314169132,0.000791120873333995,0.00326625008185744,0.00314266282081732,0.00176126856833925,-0.00256346876266633
19-Nov-1993,0.000802568261377701,-0.00209550939331926,-0.00379561798083827,-0.0124631186427742,-0.00561483788433037,-0.00220250137620859
22-Nov-1993,-0.00900672107390044,-0.029615675012975,-0.0230813187578782,-0.0314808309774239,-0.0121064502627384,-0.00752935543638156
23-Nov-1993,0.00358870538324929,-0.00534413057833927,-0.00128160908753383,-0.00918789509284146,-0.000423459671795356,0.00412972244025411
24-Nov-1993,0.00191977306102409,-0.000434562185443355,0.00108454533677271,-0.00927309593036263,-0.000684429261623265,0.00288069162485538
25-Nov-1993,0.00137239148888924,0.0228226664106765,0.00887848276944236,0.00909892541698909,0.00840873094121086,0.000756699529118166
26-Nov-1993,-0.00201190642677673,0.0010379807490084,-0.000244206208935616,-0.0292813048942744,0.00589896142042967,0.000756127367867343
29-Nov-1993,-0.0119893223670573,-0.000613222029169691,-0.00185791868825547,-0.0394503221970606,0.00781153927332845,-0.00250821788649258
30-Nov-1993,0.00237111661297185,-0.00435050575051665,0.0070223637843867,0.0201940002704717,0.00986886649015162,-0.000238175146466624
01-Dec-1993,0.00954712328654495,0.0205912390043226,0.0154787669824961,0.0428313111155436,0.0207191674431879,0.000216525204379536
02-Dec-1993,0.00142069022072278,0.0030130976556535,0.00980866829834781,0.0193158908543474,-0.00288055208394589,0.00263783936738715
03-Dec-1993,0.00307125548541443,0.0128310068176836,0.00477418126914397,0,0.00318979536810104,0.00383621160118519
06-Dec-1993,-0.000802340990748718,-0.000777125133394563,-0.000849176821326125,-0.036098266188457,0.00095804689395429,0.0033071369746196
07-Dec-1993,0.00694014289743095,-0.00485927425402988,-0.00155869951024989,0.00373411215386099,0,0.000707251500242201
08-Dec-1993,0.00984494129123448,0.0133292702459054,0.0152925393198089,-0.0236460090777051,0.012310776074326,-0.00100744877499004
09-Dec-1993,-0.00395432117232097,0.00276224506014966,0.012812682507052,0.0330086565961665,-0.00177126325130494,-0.00453535012796813
10-Dec-1993,-0.00240348270505031,-0.00603244827427396,-0.00677906167800124,0.0113640897789402,-0.00315327298275392,-0.000538729258485304
13-Dec-1993,0.00303256740758506,-0.000819224513320727,0.00539930705539593,0.00404812026326695,-0.00205650865155071,0.00380797121186838
14-Dec-1993,-0.0114552009855053,-0.0182875892328092,-0.010548816242669,-0.00103938108444801,-0.00190681281825889,-0.00568501466527938
15-Dec-1993,-0.00446287001489765,0.00282466442353879,-0.0184481961151368,0.0103455144227933,0.00931493437061981,-0.00263812457037371
16-Dec-1993,-0.00222706687954854,-0.00106410058850592,0.0126172758043435,0.0170081768760788,0.00983315965564735,0.0032426150896443
17-Dec-1993,0.00175363806256179,0.0165725554817868,0.00629592845681515,0.0146761932216215,0.00779150490410885,0.00653962662786078
20-Dec-1993,2.36767648083003e-05,0.0122628745460336,0.0125659973738559,-0.036556417106322,0.00829607861659731,-0.00113705857374935
21-Dec-1993,-0.00210943040664446,-0.00342388945559158,0.00215542033873106,-0.00512688700404773,-0.00670913315292765,-0.00118133504583096
22-Dec-1993,0.00286679104116061,0.00445776004416576,0.0066660825790148,0.00753721815664221,0.00397128065558761,0.0043318889983448
23-Dec-1993,0.00460280993426565,0.00769785398088274,0.0114473118464344,-0.00877968765204606,0.0120850971734683,0.000128383438712021
24-Dec-1993,0.00333068492841626,0.00378240522141837,0.00699366250545008,-0.00885745383406089,0.0046410610857297,0.00337484567492208
27-Dec-1993,0.00331962828234111,0.01108644114949,0.00694509068850557,-0.0189045999801181,0.00484323796144537,0.00336349438969119
28-Dec-1993,0.00330864480143056,-0.00528495901117765,-0.00498133035020487,0.0183210332035184,0.00481989402233296,0.000849726014504171
29-Dec-1993,0.00490772845914833,0.00761028637243921,-0.0126081311237174,0.00819700546418467,0.00479677403528989,-0.000764720914147254
30-Dec-1993,0.00460664958085211,-0.000306808969994243,0.0232080751445114,0.00836004753714192,-0.00963611101684236,-0.00413109337320705
31-Dec-1993,-0.00194192774175939,-0.00571505490115332,0.000286719380885536,-0.000899909112476394,-0.00303774038949811,-0.00468404967245295
03-Jan-1994,0.00543482734184941,0.00982722658238533,0.000286637196445838,-0.000900719678377015,-0.00144909530103732,-0.00216763866007863
04-Jan-1994,0.00540544958472999,-0.00714147923324759,-0.00636944828547925,-0.000901531705780556,-0.0014511982259382,0.00311048913813661
05-Jan-1994,0.00741208707294128,-0.0109198901140219,-0.00900384955047162,0.0234983645085105,-0.00863331673095225,0.00141261099642787
06-Jan-1994,0.00552888202573953,0.0112715848466225,-0.00592780611314492,0.00555167555160274,0.00701840042901836,-0.000920110906173832
07-Jan-1994,-0.0010852363714875,0.0141840159197653,-0.00388104643476872,0.0134424064917642,0.0125567425869697,0.00593372213348786
10-Jan-1994,0.00734750538920892,0.00419469144110174,0.00998793564294864,0.0174478678957772,-0.00156826332493587,0.0113631574884492
11-Jan-1994,-0.00130328310921968,0.00602333705947089,-0.00224084708118522,0.00227469768792687,-0.0078198344327074,-0.00240151790160592
12-Jan-1994,0.00161761437205321,-0.0214176226309286,-0.00883286499850922,0.0165780775722784,-0.0123200002084864,8.43614890309041e-05
13-Jan-1994,0.00566345461394668,-0.0131009129894526,-0.0203486753212223,-0.0116134135516059,-0.00356506616449614,-0.00359165433004538
14-Jan-1994,0.00205151147879867,0.00447447861378603,-0.0106351867390355,0.0211453645614181,0.0120109126661365,0.00515105954342587
17-Jan-1994,0.0121994583067728,-0.0122302562917174,-0.0020564598759778,-0.0132100915674016,0.00211503515775391,-0.00339587548582276
18-Jan-1994,0.00388750887674405,0.00562225388880844,-0.0111028615155497,-0.0112783150377087,0.0085320760686951,0.00200517190292171
19-Jan-1994,0.000219182887079228,0.0120741830840139,0.00969830114605763,0.0279082926099647,0.0110242577134265,0.000105424068411963
20-Jan-1994,-0.00452489459829053,-0.0074572877303698,-0.00856354925124325,0.00758709130961854,-0.00146866162235604,0.00143266500149597
21-Jan-1994,-0.00893396181252371,-0.00613090018485973,-0.0193717589764768,0.00639112616852167,0.00408386866515364,-0.000547541342520219
24-Jan-1994,-0.00805116027599162,0.0135002603674721,0.00211762520177938,-0.050674675577346,-0.00080395088745,-0.00580973229896919
25-Jan-1994,-0.00215198469061484,0.00166930279494526,0.0222506089348196,0.0159458528571221,-0.0108009251709866,-0.00222719603354626
26-Jan-1994,0.000897223154712634,0.00179797009428651,-0.00357984367232334,0.0259369856236145,-0.00229647925813126,0.00482990389423588
27-Jan-1994,0.00159059120625038,-0.000613577614902994,0.00278020111695465,-0.0129373353231994,-0.0025643281237393,0.00810317509362335
28-Jan-1994,0.00555836020042477,0.0140179039996751,0.00394496355323959,-0.00711822394712414,0.0058475445545394,0.00345278920060821
31-Jan-1994,0.0138390624717566,0.00912305148445824,0.0204136060986038,0.0754968903338078,0.0127970388303833,0.00606056150017764
01-Feb-1994,0.00795980585770195,-0.0013288468852144,0.00100982290780838,0.00920168874182359,-0.00295412716807242,-0.00414053419691385
02-Feb-1994,-0.00388451702915837,0.0104967681656323,0.00197080523032955,-0.00816411360982983,0.0110829778506307,0.004949990348873
03-Feb-1994,-0.00289042856924482,-0.0144939367911023,-0.0148998305053905,-0.00371057939653596,-0.0082147699471431,-0.00267993637143338
04-Feb-1994,-0.0251142838679481,0.00309597770512848,-0.00624710656381566,0.00622593176218444,-0.00462186299793466,-0.0229358200274214
07-Feb-1994,0.000359720321332802,-0.0182402214916513,-0.0279317302517201,-0.0142381172499331,-0.0163322217583559,0.00414202404050368
08-Feb-1994,0.000763976308954639,0.00558100423985053,0.0132806614451466,0.0117721463810465,0.00615225068249181,-0.00150613619757234
09-Feb-1994,0.00246769687321979,0.000956106113686239,-0.0104473222144668,-0.0204536712369769,-0.00323177315331336,0.00364476680741266
10-Feb-1994,-0.00476137901215345,-0.00230490001799577,0.01603154949375,0.00748164469997548,-0.00646569739801173,-0.00815550872659987
11-Feb-1994,-0.0082057538708824,-0.00949284234388603,-0.0134931731696923,-0.0133706306441095,-0.00828192593920463,0.00266209653438665
14-Feb-1994,-0.00236342260726197,0.0028529437570084,0.012076407879583,-0.0135518298921813,-0.00456811425610049,0.000106336597966994
15-Feb-1994,0.00435888812201135,-0.0103974855103699,-0.000189053786365356,-0.0251873646943253,0.00879133046791836,0.00485813737247565
16-Feb-1994,0.00219494346198346,0,0.00987732031996202,0.00404975965692067,0.00719438126379401,0.000571241195676642
17-Feb-1994,-0.00382730076649906,0.0102221545727765,-0.00370431577315422,-0.00637129291084193,0.00222124890393971,-0.00519547784730978
18-Feb-1994,-0.00657904598300618,-0.0129717239133536,0.0108861775430427,0.0015307067991035,-0.0125444145613702,-0.00565015415270942
